186.0,422.0,76.6219,873.75,179.359,-3911.5,862.0,-5357.5,882.0,0.6348,0.0577,354.07199999999995,1004.4692,1266.0,,9126.72,0.0,979.2574,0.0,0.0,1.0028,2872.5,397.4922,497.603,392.7259,790.5782,119.3208,249.9639,0.2289999999999999,115.01,21.8283,0.0,21.2876,816.9231,979.8817,104.004,0.0216,406.3592,,10.7887,0.0,90.2294,90.2294,3.54,92.8285,2428.37,3016.11,2.9198,194.3669,123.0,-1
776.0,3967.0,418.6848,360.5,2281.7211,-1976.0,5655.0,-2727.5,2942.0,0.2132,0.1151,3153.6764,1046.1468,1104.5,,8476.17,0.0,0.0,474.3363,615.015,0.8692,1400.0,269.3851,0.0,1620.7332,0.0,97.2892,380.5909,0.0628,0.0,14.6207,293.8947,215.2566,162.1884,0.0,99.4809,0.0372,414.2061,,200.7591,0.0,57.8122,57.8122,9.5699,120.7408,2548.21,2994.05,2.6472,113.0565,89.0,1
143.0,295.0,68.7047,752.5,128.014,-3869.75,2352.0,-6097.75,597.0,0.4785,0.2773,1081.3385,1605.7578,740.5996,,8789.5001,0.0,236.8442,935.7644,0.0,0.9241,2808.0,569.2818,0.0,255.566,613.8337,0.0,250.3359,0.1467,141.3793,8.2922,258.5859,19.0033,0.0,0.0,73.812,0.0856,230.4763,,7.6232,0.0,75.5077,75.5077,7.74,87.4243,2479.4,2928.84,3.064,213.618,123.0,1
3851.0,1437.0,1792.1565,-1933.25,651.5322,-3982.25,971.0,-5521.25,302.0,0.2307,0.1151,444.4295,1046.1468,1541.7002,,7889.72,0.0,259.572,0.0,0.0,0.9556,2592.75,288.9425,0.0,133.5649,406.6335,76.2956,380.5909,0.0698,672.8421,31.4286,455.7599,199.1982,262.5493,57.648,46.8246,0.0372,528.8403,,36.0851,0.0,52.2039,52.2039,9.95,120.7408,2507.4,2920.07,3.4391,228.0825,127.0,-1
216.0,692.0,105.3482,833.75,314.8931,-3883.5,2413.0,-6069.75,648.0,0.0626,0.1355,1073.8102,877.6266,846.5996,,8889.3,0.0,0.0,719.4245,0.0,0.9458,2858.25,301.7214,221.0019,266.8562,791.028,466.6667,203.071,0.0209,139.8916,299.314,644.504,25.907,170.8835,521.8437,50.0994,0.0482,250.6435,,17.819000000000003,0.0,52.2039,,9.93,67.7218,2529.27,3051.44,3.179,112.7524,90.0,-1
527.0,4101.0,263.5,131.75,2050.5,-1025.25,5726.0,-1431.5,2478.0,0.1599,0.1782,2863.0,947.7739,959.7998,,8651.3099,728.8889,385.4507,344.4976,697.8723,1.0144,619.5,692.5477,152.356,1239.0,901.9024,81.9411,295.563,0.0557,398.125,22.1678,320.2966,400.0,162.99,0.0,98.8254,0.061,324.5754,,400.0,0.0,142.908,142.908,11.42,92.9482,2629.48,2963.97,3.8517,133.2749,70.0,1
265.0,4483.0,125.7229,81.25,2390.5016,-2053.0,5803.0,-2694.75,3530.0,0.1899,0.1782,3129.8922,947.7739,1388.2002,,8907.68,0.0,0.0,336.5385,0.0,0.9025,1476.25,436.0,128.0311,1768.6406,0.0,41.2447,295.563,0.0472,560.6957,15.1805,203.1655,326.1538,111.6582,0.0,201.3399,0.061,510.9829,,218.3634,0.0,100.2745,100.2745,8.53,92.9482,2546.26,2988.31,4.8847,141.8843,95.0,-1
1748.0,643.0,933.2947,-2445.0,303.3815,-3654.5,601.0,-5757.25,199.0,0.186,0.6265,301.6514,1258.4558,606.2998,,8581.6799,444.4444,0.0,725.1064,0.0,0.8885,2675.75,440.599,198.3728,96.8035,994.1094,278.5714,180.00400000000002,0.055,210.3929,31.9037,224.1206,71.4928,0.0,981.4324,228.6286,0.1896,216.2981,,17.5947,0.0,82.0989,82.0989,8.43,56.3947,2560.87,3028.02,2.7255,253.1952,85.0,-1
1895.0,1216.0,874.9561,514.75,515.9667,-3617.5,1653.0,-5612.5,346.0,0.1002,0.6265,733.2587,1258.4558,1253.3994,,9100.62,0.0,0.0,813.8728,927.4576,0.9808,3417.75,288.6739,66.9031,145.96200000000002,692.0635,0.0,180.00400000000002,0.0391,329.5533,88.5639,550.4112,368.1399,368.641,66.6667,464.8649,0.1896,428.9316,,33.6144,0.0,82.0989,,10.26,56.3947,2517.79,3032.73,2.9492,255.631,99.0,-1
5475.0,3818.0,2552.7019,-1533.5,1740.3043,-4149.25,1036.0,-5575.25,644.0,0.1299,0.3067,441.7317,962.5317,765.2998,,9242.01,0.0,0.0,0.0,0.0,0.9488,2755.5,141.1685,303.9679,279.3486,304.7152,0.0,416.4299,0.042,143.5004,0.0,404.2105,357.0264,0.0,307.5697,362.1928,0.0892,267.8151,,92.0166,0.0,82.0989,,6.0,124.707,2501.16,3040.34,2.793,257.9247,92.0,-1
1672.0,3296.0,757.98,-1275.5,1552.4676,-4006.5,906.0,-5469.25,380.0,0.3593,0.4712,432.2865,1157.7224,1386.9004,,8769.58,250.7463,218.1056,388.8726,0.0,1.1173,2685.5,137.971,120.5836,171.1695,0.0,74.1012,219.162,0.1037,701.5801,27.8104,0.0,131.0858,666.6667,528.9655,67.1483,0.1648,515.5785,,82.2663,0.0,47.1586,47.1586,7.81,67.57,2519.05,2988.3,2.3663,125.4382,85.0,-1
7289.0,3142.0,3645.352,-4198.0,1407.5641,-5585.0,227.0,-5441.0,339.0,0.2116,,103.8813,,453.9004,,9605.01,0.0,343.9011,0.0,0.0,0.8482,2547.0,177.4393,212.3607,181.3781,0.0,630.9059,,0.061,183.0878,112.3426,81.268,173.6303,0.0,358.1801,488.1988,,159.5537,,56.2578,0.0,47.1586,,6.86,,2528.81,2987.32,3.36,234.3188,73.0,-1
900.0,4335.0,433.9934,-309.75,1904.3997,-3876.75,1001.0,-5434.0,429.0,0.1493,0.3067,430.2875,962.5317,629.9004,,9233.7999,840.0,0.0,0.0,0.0,0.8824,2617.5,0.0,0.0,175.7811,607.6433,312.1693,416.4299,0.043,351.4956,0.0,127.3227,290.5569,279.0528,67.4245,0.0,0.0892,174.3243,,111.8205,0.0,34.4153,34.4153,8.1,124.707,2481.85,,3.447,226.1465,152.0,-1
1144.0,2354.0,530.0424,65.25,1132.135,-3641.5,668.0,-5310.25,385.0,0.2555,0.3067,286.4628,962.5317,361.5996,,8189.1601,781.3953,509.011,925.3731,0.0,0.9885,2717.5,259.0427,155.70600000000002,185.2647,320.5953,62.087,416.4299,0.0748,188.9744,158.901,410.5869,0.0,365.2683,0.0,121.3356,0.0892,118.6846,,64.6437,0.0,114.5979,114.5979,7.49,124.707,2497.45,3002.27,3.2127,258.5432,92.0,-1
1045.0,4429.0,445.8747,-112.25,2400.8614,-2069.0,5665.0,-2664.25,3623.0,0.3277,0.1604,3088.6554,899.9488,854.9004,,8621.49,0.0,433.3333,0.0,893.5065,0.9004,1542.0,132.8862,182.2785,1834.1299,197.3489,141.7931,205.346,0.0972,531.0665,18.1585,364.04,930.9577,96.6979,0.0,49.8663,0.0568,262.7605,,214.0648,0.0,216.8869,216.8869,8.76,63.001000000000005,2514.54,2884.74,3.8766,207.6625,100.0,1
895.0,3988.0,451.8801,379.25,2252.2613,-1949.5,5366.0,-2681.75,3130.0,0.1066,0.1161,3096.6188,1116.4129,1342.7002,,8592.1301,0.0,752.9412,0.0,0.0,0.9295,1496.25,443.1562,128.2525,1731.3645,721.8016,108.5193,326.247,0.0361,598.5185,21.6235,169.1603,235.9921,70.9797,491.6324,115.9979,0.0356,456.4732,,204.5653,0.0,125.06,125.06,7.17,123.5735,2632.8,3010.41,3.2675,203.335,151.0,-1
1180.0,4229.0,623.1289,533.75,2292.6233,-1975.75,5913.0,-2706.0,3301.0,0.1168,0.6241,3151.2826,1437.9565,739.1006,,8753.19,164.7059,0.0,0.0,0.0,1.0265,1445.75,0.0,583.5294,1702.5621,106.1399,657.1949,339.527,0.0359,387.2292,161.5291,0.0,221.0773,62.9247,91.3649,221.2202,0.1912,205.6237,,214.0453,0.0,125.06,,9.25,108.9468,2446.56,2979.74,2.6365,203.7696,95.0,-1
1748.0,2982.0,747.5638,-1822.5,1347.0816,-4712.25,542.0,-5611.75,647.0,0.1461,0.6241,243.4904,1437.9565,1129.2002,,9381.19,485.7143,793.7984,664.8794,0.0,0.9592,2736.25,0.0,0.0,307.8943,214.9188,0.0,339.527,0.0442,115.0614,76.6399,211.0007,95.9122,294.6058,0.0,252.7066,0.1912,360.415,,63.2819,0.0,125.06,,5.4,108.9468,2456.33,3067.35,2.3593,229.5932,70.0,-1
977.0,2311.0,439.7964,-117.25,1026.9549,-4466.5,455.0,-5369.0,420.0,0.1969999999999999,0.7873,190.1736,1533.9934,1493.2002,,8608.34,0.0,290.1504,0.0,0.0,1.2603,2732.0,459.4059,137.7096,177.2362,441.2203,50.9561,339.561,0.0704,815.8939999999999,37.4986,257.0962,833.2623,77.4273,0.0,293.1242,0.2666,595.9511,,51.7407,0.0,216.9552,216.9552,9.37,106.5255,2607.63,2988.99,4.9397,206.0549,159.0,-1
307.0,375.0,150.1655,678.5,179.4937,-4005.0,724.0,-5217.5,812.0,0.2242,0.28,305.296,1059.439,953.7998,,8883.0601,520.6349,0.0,910.8614,0.0,0.8801,3015.25,766.8912,100.6858,334.9113,740.3791,83.458,725.25,0.0596,0.0,48.3466,217.4359,45.2469,110.8817,0.0,91.9431,0.0796,319.2339,,9.3633,0.0,127.5067,127.5067,7.41,248.1543,2431.57,2972.78,2.381,202.0517,123.0,-1
1623.0,698.0,749.2069,-788.5,300.5466,-3793.25,252.0,-5416.0,603.0,0.1486,0.2041,117.6124,1208.7411,1280.6997,,8563.6299,0.0,256.2896,749.3671,0.0,0.9518,2588.0,0.0,152.4759,259.6344,432.4462,87.9354,419.2061,0.0501,102.1277,44.8078,76.0593,205.8339,407.0618,0.0,137.4138,0.0672,538.0542,,18.4011,0.0,146.8715,146.8715,8.78,120.5494,2529.11,2981.85,2.6898,143.6748,92.0,-1
429.0,232.0,208.6544,-947.0,116.1163,-3717.0,535.0,-5500.5,406.0,0.1982,0.1292,243.9242,1153.9011,1566.8999,,8176.35,552.381,293.173,0.0,780.0712,0.9794,2739.5,298.2799,94.6015,172.3359,556.7081,62.7043,360.905,0.0531,370.9717,30.2939,181.9277,45.301,163.4011,88.391,123.9731,0.0434,630.4621,,6.2416,0.0,81.5459,81.5459,7.73,137.011,2489.7,2975.88,2.9025,199.7561,143.0,-1
1321.0,2984.0,597.6701,-372.75,1252.0715,-4835.25,310.0,-5497.75,261.0,0.1131,0.2041,131.5862,1208.7411,1698.7998,,7397.31,0.0,715.8361,726.8571,0.0,0.9459,2535.75,0.0,113.2273,116.7144,419.1772,74.4331,419.2061,0.0311,912.6761,41.2985,53.2258,354.39300000000003,714.1104,43.7819,50.5699,0.0672,564.5177,,61.7135,0.0,197.9951,197.9951,7.95,120.5494,2492.36,3058.61,2.1927,138.6036,91.0,-1
1010.0,19038.0,576.0425,-2021.0,9195.3919,114.0,671.0,-5507.75,396.0,0.1188,0.0896,274.026,969.891,1157.1001,,8524.3801,0.0,0.0,550.3759,709.8592,0.9684,2637.25,245.0824,186.4533,172.5097,956.682,0.0,225.7469,0.0358,549.9371,256.6174,212.299,49.9753,0.0,83.2247,0.0,0.0298,469.3385,,0.0,0.0,197.9951,,10.86,77.7768,2524.18,3047.19,4.2653,186.7525,69.0,-1
590.0,4126.0,284.4568,226.5,2304.9599,-1993.75,5575.0,-2622.5,3511.0,0.1146,0.0896,3040.1658,969.891,894.9004,,8955.3,691.8919,778.0392,0.0,725.0936,0.9985,1550.0,275.8302,109.3957,1820.9743,546.1693,0.0,225.7469,0.0345,247.4534,54.5004,117.6104,260.4857,657.3013,518.3673,235.3247,0.0298,328.4574,,206.9467,0.0,197.9951,,11.79,77.7768,2566.35,2981.31,4.441,212.4821,95.0,-1
225.0,214.0,101.3279,893.0,110.8283,-3892.75,2058.0,-6010.25,560.0,0.1277,0.2772,993.652,1457.7934,1045.3008,,8892.11,0.0,266.3733,642.3077,0.0,0.8726,2805.75,409.4867,155.5632,240.0783,369.2107,40.2192,470.032,0.0441,557.2139,40.8611,103.5403,25.196,191.3753,0.0,128.3237,0.0793,323.9011,,5.4974,0.0,74.1555,74.1555,8.09,133.1732,2457.64,2963.83,2.4406,236.4763,90.0,-1
384.0,692.0,179.4053,244.75,301.4874,-3683.0,531.0,-5548.0,118.0,0.1102,0.1292,242.4967,1153.9011,1349.9995,,8344.05,581.8182,756.8392,646.3277,0.0,0.9618,2637.0,373.5974,680.5726,51.9102,0.0,861.0951,360.905,0.0319,115.5356,59.4595,363.2432,156.8948,402.3669,741.4634,188.2653,0.0434,519.5578,,18.789,0.0,74.1555,,5.2,137.011,2477.35,3040.72,2.8954,244.3178,88.0,-1
1042.0,4065.0,521.0,260.5,2032.5,-1016.25,5448.0,-1362.0,2841.0,0.2012,0.7017,2724.0,1522.5535,1027.5996,,9364.7399,0.0,510.9052,0.0,0.0,1.2754,710.25,180.3035,142.0187,1420.5,249.5624,78.7809,257.7269,0.0598,450.9687,47.3595,73.1481,400.0,436.5039,204.415,98.8217,0.2123,342.8938,,400.0,0.0,56.8221,56.8221,10.9,87.2474,2445.44,2989.47,3.6863,202.4835,123.0,-1
651.0,279.0,271.7687,-962.75,120.2508,-3352.75,617.0,-5452.75,244.0,0.1826,0.2834,253.4106,1416.8211,646.2998,,8832.0102,0.0,244.7337,0.0,0.0,0.9285,2574.25,160.4303,153.394,118.9856,404.6897,73.6871,438.926,0.0498,148.7646,51.1524,0.0,67.6188,89.5302,0.0,144.7391,0.0764,209.2082,,8.3215,0.0,152.6823,152.6823,10.35,126.3473,2302.46,2981.54,4.9502,138.9857,83.0,-1
2073.0,4672.0,956.8286,-1403.75,2230.3298,-4939.75,73.0,-5493.75,259.0,0.2918,0.6531,34.0722,1547.6125,1793.6997,,8660.4701,646.5753,719.7452,0.0,0.0,0.9017,2550.5,357.8445,158.8885,116.2999,309.6844,71.127,277.494,0.0861,0.0,13.4523,461.0711,147.6759,173.9932,0.0,150.6579,0.2386,693.1412,,94.5797,0.0,100.7279,100.7279,7.03,80.0216,2542.24,2958.09,2.6639,218.5681,89.0,1
720.0,2904.0,296.2448,-2171.5,1349.1061,-5267.0,168.0,-5525.5,484.0,0.1283,0.1184,77.9081,1185.4449,1439.9004,,9144.7999,0.0,0.0,0.0,531.7221,0.9273,2684.25,560.4061,0.0,260.8184,225.7861,96.1272,307.865,0.0348,123.9706,40.0023,0.0,33.1568,326.4095,0.0,104.6621,0.0333,410.7833,,55.1358,0.0,100.7279,,6.23,97.8339,2530.67,3017.21,4.2471,209.3162,144.0,-1
4507.0,8536.0,2304.3082,-4444.6667,4175.3221,-1465.75,1848.0,-5085.25,4170.0,0.2598,0.5138,876.6031,1503.6229999999998,1437.1997,,8416.3099,756.3636,431.3725,400.8565,0.0,1.2705,3493.75,339.1887,138.2945,2005.8744,283.0161,78.8006,531.4619,0.0773,0.0,25.939,498.7013,101.4024,101.749,887.8613,137.89,0.1752,551.1498,,582.364,0.0,45.4264,45.4264,12.21,157.6079,2545.71,2962.14,2.7806,202.5914,89.0,1
4153.0,572.0,1862.1506,-1851.25,243.0459,-3861.0,72.0,-5626.25,179.0,0.1578,0.2041,36.8273,1208.7411,1163.7002,995.6006,9029.42,0.0,409.4718,0.0,0.0,1.0027,2776.75,0.0,784.5238,86.0867,211.5813,0.0,419.2061,0.0451,0.0,230.5119,281.9048,224.3349,0.0,268.6016,312.7273,0.0672,435.5594,321.9081,14.8148,0.0,73.8817,73.8817,6.59,120.5494,2517.18,3017.1,3.1004,223.6577,68.0,-1
5422.0,12313.0,2437.4751,-2748.25,5923.6451,-6443.0,2867.0,-6033.25,214.0,0.1176,0.2041,1335.7012,1208.7411,782.8999,,8586.46,0.0,374.1672,635.6589,685.7143,1.0049,2642.5,584.8024,0.0,87.9147,955.7158,0.0,419.2061,0.0364,0.0,200.5166,195.343,197.2892,0.0,74.2739,242.8941,0.0672,250.2874,,191.1066,0.0,171.8524,171.8524,10.43,120.5494,2503.46,3021.26,2.5999,195.0408,127.0,-1
535.0,4960.0,254.9266,1.75,2244.8646,-5006.25,723.0,-5415.75,163.0,0.1854,0.4845,297.0492,1039.2291,1055.6992,,9026.6399,247.4227,371.0798,0.0,0.0,0.858,2569.0,257.9867,205.5639,72.7232,558.5057,302.1277,533.891,0.0607,0.0,82.4805,462.963,0.0,158.5114,0.0,59.8278,0.1512,329.7726,,99.0762,1000.0,83.0563,83.0563,12.19,202.9874,2748.67,3000.36,2.3474,196.5806,125.0,-1
535.0,4171.0,260.003,-191.75,2013.4509,-3016.0,7569.0,-4731.0,3309.0,0.3022,0.4927,3280.8927,907.0746,2080.8999,,8152.3899,0.0,589.2774,0.0,776.2376,1.0333,2148.5,193.9394,941.8028,1471.4602,917.1496,103.937,508.087,0.0945,0.0,42.0252,325.5702,279.0091,138.7471,87.1419,184.3137,0.1873,680.6627,,138.2958,0.0,106.1812,106.1812,11.62,175.6416,2490.71,3047.78,4.0153,222.0685,94.0,-1
564.0,2331.0,231.6693,-531.0,1016.4662,-4311.75,299.0,-5546.5,190.0,0.4124,0.4927,134.7207,907.0746,577.7998,,8925.6301,660.0,0.0,581.8182,0.0,1.5783,2632.75,192.7201,267.8914,87.9825,246.4924,126.9554,508.087,0.1374,416.6855,209.3439,517.9661,106.2147,101.4184,50.4425,65.2104,0.1873,185.4212,,54.0616,0.0,113.3721,113.3721,8.67,175.6416,2446.25,2912.87,3.976,130.8965,88.0,1
638.0,4348.0,317.7966,264.0,2341.4058,-2015.25,7600.0,-3281.0,3290.0,0.0935,0.4927,3882.2129,907.0746,1699.5,,8621.6501,0.0,0.0,0.0,663.6771,0.9556,1523.25,0.0,315.6023,1770.0986,264.9228,74.9576,508.087,0.0279,353.3014,56.3064,0.0,241.6667,165.3277,65.4515,159.8478,0.1873,646.0928,,215.7549,0.0,102.2673,102.2673,12.3,175.6416,2475.53,3076.38,3.8427,241.0536,83.0,-1
367.0,4076.0,180.4051,160.0,1961.5772,-2924.75,7653.0,-4667.25,3417.0,0.1641,0.4927,3307.3123,907.0746,1840.3999,,8844.1101,740.7407,431.2571,0.0,0.0,0.8899,2265.5,473.326,159.0898,1586.2346,283.1945,114.5966,508.087,0.0467,570.3041,40.9296,169.0,229.375,133.2159,0.0,426.5928,0.1873,526.5022,,139.3623,0.0,110.5454,110.5454,10.31,175.6416,2788.4,3055.97,2.6422,131.8437,125.0,-1
1524.0,1075.0,749.7113,-485.5,504.3864,-3525.5,109.0,-5300.25,547.0,0.3718,0.1184,48.9583,1185.4449,1572.5996,,8800.4,745.4545,884.6011,788.8502,0.0,1.0083,2631.0,443.8971,240.6213,262.8269,294.631,133.4218,307.865,0.1168,338.2799,37.9421,257.7163,313.9032,45.7143,193.4132,104.9749,0.0333,532.7832,,30.4921,0.0,56.0357,56.0357,7.23,97.8339,2345.95,2993.59,3.7145,123.9121,92.0,1
6822.0,1310.0,3181.7059,-1657.25,616.8530000000001,-3990.5,760.0,-5553.0,169.0,0.2706,0.4845,318.781,1039.2291,962.0,,9295.6198,0.0,895.0192,0.0,345.4927,0.9898,2616.5,194.319,403.4423,83.0682,0.0,89.825,533.891,0.0805,741.1765,28.6561,617.6744,411.6458,123.4346,503.3333,107.8929,0.1512,293.5467,,32.828,0.0,55.8324,55.8324,6.43,202.9874,2533.91,2946.86,2.7385,132.1553,120.0,1
3258.0,2518.0,1373.41,-1993.5,1074.1298,-4299.25,157.0,-5394.0,368.0,0.0865,0.171,75.7144,1222.6067,1427.7002,,9073.13,0.0,0.0,735.1351,0.0,1.0196,2621.75,401.9002,142.9297,157.5423,149.2613,106.4691,416.54,0.0287,309.1304,21.2478,0.0,163.4312,0.0,0.0,154.1371,0.0527,560.261,,58.5684,0.0,55.8324,,6.59,118.2617,2446.74,2942.31,4.2139,203.7573,77.0,1
353.0,3900.0,200.9594,174.0,2250.2236,-1948.75,5391.0,-2575.5,3294.0,0.1093,0.1266,2980.3803,1230.6762,833.3999,,8466.2299,757.8947,530.2556,483.9695,566.1169,1.0633,1544.5,276.3977,302.7933,1791.2725,208.2972,143.8541,159.0809,0.0327,470.8029,26.0402,0.0,202.8736,354.1674,54.5267,99.3865,0.0396,292.1804,,200.1283,0.0,63.9698,63.9698,9.29,57.4224,2520.21,2993.14,4.3934,182.1938,83.0,-1
587.0,134.0,263.3684,-387.25,62.8351,-3583.25,785.0,-5175.5,207.0,0.5811,0.4927,362.8135,907.0746,580.3994,,9105.49,548.5714,334.5019,0.0,0.0,1.077,2589.75,119.5754,287.824,96.4793,273.0703,166.23,508.087,0.2298,400.4802,0.0,250.4587,151.5817,235.2151,300.491,264.3478,0.1873,188.947,,3.7396,0.0,50.8713,50.8713,7.0,175.6416,2466.78,2938.41,2.6724,201.22,88.0,-1
31669.0,712.0,13313.012,-3835.25,330.1262,-3817.0,444.0,-5545.0,264.0,0.1479,0.171,206.3121,1222.6067,776.3994,,9020.2799,433.7349,969.3122,772.7554,468.7898,0.9699,2624.0,0.0,723.8376,134.3577,213.96,577.4436,416.54,0.0422,490.3401,828.6863,479.5812,825.735,263.644,99.6805,157.8646,0.0527,231.0544,,18.6534,0.0,50.8713,,8.74,118.2617,2484.31,3058.98,4.2871,208.6676,96.0,-1
1166.0,4804.0,519.5622,761.25,2185.9644,-3237.5,7657.0,-4520.75,3278.0,0.2221,0.1266,3235.5781,1230.6762,907.7998,,8791.82,0.0,0.0,790.8046,0.0,1.1096,2277.75,266.0382,828.8288,1537.8514,148.4919,103.1991,159.0809,0.0693,822.4852,48.39,131.6456,153.1691,104.9629,0.0,81.3559,0.0396,299.5325,,148.3861,0.0,21.9917,21.9917,8.28,57.4224,2398.44,2950.46,4.4631,133.8838,92.0,-1
10290.0,3779.0,5561.3764,-6735.0,1613.132,-4881.75,540.0,-5683.75,618.0,0.1254,0.4927,246.9458,907.0746,1722.6001,,8539.3801,586.6667,0.0,0.0,0.0,0.9188,2713.25,0.0,179.3195,306.3934,168.5603,73.3613,508.087,0.0408,0.0,42.3358,147.7803,152.784,201.1001,0.0,148.1303,0.1873,630.9432,,77.4108,0.0,115.1005,115.1005,8.0699,175.6416,2809.79,3060.03,2.5649,134.6761,125.0,-1
998.0,3345.0,409.1001,87.25,1580.5228,-4369.5,682.0,-5460.5,174.0,0.136,0.4694,314.963,1244.1552,1351.1001,,8617.3601,331.0345,0.0,671.5493,0.0,1.0692,2677.75,240.2627,134.5669,76.4608,226.9535,106.1957,174.8,0.0431,862.3853,21.8086,110.9422,0.0,102.7111,58.5278,264.2458,0.1527,415.4746,,76.5534,0.0,157.8567,157.8567,9.27,62.855,2569.81,2983.09,3.1095,128.67,113.0,-1
232.0,3803.0,116.0,58.0,1901.5,-950.75,5475.0,-1368.75,2615.0,0.2223,0.8565,2737.5,1206.6031,485.7002,,8249.76,0.0,485.6065,328.0947,0.0,0.8364,653.75,0.0,411.6863,1307.5,0.0,102.8877,727.5059,0.0625,0.0,542.2647,161.4245,400.0,66.6837,81.3187,149.4033,0.2608,165.6415,,400.0,907.91,109.4273,109.4273,9.32,235.5668,2586.05,2935.94,3.2904,197.2575,93.0,1
